latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-18.20377,144.05814,345.9,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,312.8,10.8,D
-18.20286,144.0632,356.4,0.54,0.42,2020-01-06,0418,1,low,1.0NRT,305.6,10.8,D
-18.19806,144.06754,346.3,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,314.2,60.1,D
-18.19898,144.06244,352.2,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,312.3,15.4,D
-18.19418,144.0668,343.3,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,311.2,60.1,D
-18.1951,144.06171,342.8,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,310.2,15.4,D
-18.20262,144.06079,352.3,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,310,41.3,D
-18.19874,144.06004,346.1,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,313,41.3,D
-18.19397,144.06439,345.5,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,310.2,46.4,D
-18.11703,144.02336,343,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,311.7,16.5,D
-17.88359,145.1032,346.3,0.42,0.45,2020-01-06,0418,1,nominal,1.0NRT,312.3,5.9,D
-17.88088,145.09442,344.1,0.42,0.45,2020-01-06,0418,1,nominal,1.0NRT,306.9,5.2,D
-18.87536,139.04314,339.1,0.39,0.36,2020-01-06,0418,1,nominal,1.0NRT,297.4,7.8,D
-18.22499,143.05505,349.4,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,308.6,15.8,D
-18.22132,143.05437,351.5,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,310.2,13.3,D
-18.21687,143.05821,346.9,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,309.7,13.3,D
-18.21765,143.05368,354.2,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,313.7,13.3,D
-18.21843,143.04916,343,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,310.5,12.8,D
-18.21476,143.04846,367,0.48,0.4,2020-01-06,0418,1,high,1.0NRT,310.3,9,D
-18.21242,143.06207,353.2,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,311.4,22.8,D
-18.2132,143.05754,355.5,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,309.6,14.9,D
-18.21398,143.05299,356.4,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,311.7,14.9,D
-18.21554,143.04395,352.5,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,310.1,9,D
-18.21631,143.03941,341.6,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,306.9,8.8,D
-18.21942,143.02133,341.4,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,304.4,4.2,D
-18.20796,143.06592,367,0.48,0.4,2020-01-06,0418,1,high,1.0NRT,306.5,22.8,D
-18.20952,143.05685,367,0.48,0.4,2020-01-06,0418,1,high,1.0NRT,310.5,14.9,D
-18.2103,143.05232,367,0.48,0.4,2020-01-06,0418,1,high,1.0NRT,311.4,14.9,D
-18.20874,143.06139,355.8,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,308.4,22.8,D
-18.21108,143.04779,347.6,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,309.7,9,D
-18.20428,143.06523,367,0.48,0.4,2020-01-06,0418,1,high,1.0NRT,307.2,17.7,D
-18.20585,143.05615,367,0.48,0.4,2020-01-06,0418,1,high,1.0NRT,310.9,16.9,D
-18.20507,143.06068,356.4,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,310.9,17.7,D
-18.20663,143.05162,356.2,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,309.8,16.9,D
-18.20741,143.0471,349.5,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,308.6,6.5,D
-18.20819,143.04257,341.7,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,307.9,6.5,D
-17.9581,144.12189,341.4,0.55,0.43,2020-01-06,0418,1,nominal,1.0NRT,309,7.5,D
-17.95903,144.11674,352.3,0.55,0.43,2020-01-06,0418,1,nominal,1.0NRT,314.5,18,D
-17.95862,144.1196,350.7,0.55,0.43,2020-01-06,0418,1,nominal,1.0NRT,313.7,8.8,D
-17.95953,144.11447,344.6,0.55,0.43,2020-01-06,0418,1,nominal,1.0NRT,312.2,8.8,D
-17.95473,144.1188,347.9,0.55,0.43,2020-01-06,0418,1,nominal,1.0NRT,312.7,8.8,D
-17.95083,144.118,347.7,0.55,0.43,2020-01-06,0418,1,nominal,1.0NRT,309,10.4,D
-17.95173,144.11288,346.1,0.55,0.43,2020-01-06,0418,1,nominal,1.0NRT,314.2,10.4,D
-17.95264,144.10773,342.5,0.55,0.43,2020-01-06,0418,1,nominal,1.0NRT,312.4,9.3,D
-17.94783,144.11206,346.7,0.55,0.43,2020-01-06,0418,1,nominal,1.0NRT,312.2,10.4,D
-17.94874,144.1069,348,0.55,0.43,2020-01-06,0418,1,nominal,1.0NRT,311.8,9.3,D
-17.88894,144.19258,344.1,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,313,13.7,D
-17.88501,144.19186,339.4,0.56,0.43,2020-01-06,0418,1,low,1.0NRT,310.8,13.7,D
-17.92601,143.41393,340,0.51,0.41,2020-01-06,0418,1,nominal,1.0NRT,308.2,6.5,D
-17.92142,143.41797,367,0.51,0.41,2020-01-06,0418,1,high,1.0NRT,309.6,6.5,D
-17.92226,143.41321,345.5,0.51,0.41,2020-01-06,0418,1,nominal,1.0NRT,310.3,6.5,D
-17.92308,143.40846,350.5,0.51,0.41,2020-01-06,0418,1,nominal,1.0NRT,314,32.8,D
-17.65942,144.85733,351.5,0.41,0.45,2020-01-06,0418,1,nominal,1.0NRT,319.8,34.1,D
-17.91766,143.41728,339.6,0.51,0.41,2020-01-06,0418,1,nominal,1.0NRT,308,5.2,D
-17.91849,143.41251,337,0.51,0.41,2020-01-06,0418,1,nominal,1.0NRT,306.6,5.2,D
-17.91933,143.40776,347.6,0.51,0.41,2020-01-06,0418,1,nominal,1.0NRT,316.2,66.7,D
-18.00032,142.94151,343.2,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,310.7,15.2,D
-17.65531,144.85657,350,0.41,0.45,2020-01-06,0418,1,nominal,1.0NRT,310.9,34.1,D
-17.99588,142.94533,347.3,0.48,0.4,2020-01-06,0418,1,nominal,1.0NRT,309.6,15.2,D
-17.90847,143.4254,352.9,0.51,0.41,2020-01-06,0418,1,nominal,1.0NRT,311,9.9,D
-17.90471,143.42465,349.9,0.51,0.41,2020-01-06,0418,1,nominal,1.0NRT,311.1,9.9,D
-17.89136,143.41229,351.6,0.51,0.41,2020-01-06,0418,1,nominal,1.0NRT,307.4,11.9,D
-17.90303,143.34615,342.7,0.5,0.41,2020-01-06,0418,1,nominal,1.0NRT,308.9,12.3,D
-17.90386,143.34146,346.7,0.5,0.41,2020-01-06,0418,1,nominal,1.0NRT,308.2,12.3,D
-17.90468,143.33678,341.2,0.5,0.41,2020-01-06,0418,1,nominal,1.0NRT,307.1,9.9,D
-17.90717,143.32266,346.6,0.5,0.41,2020-01-06,0418,1,nominal,1.0NRT,309.9,13,D
-17.8876,143.41159,355.5,0.51,0.41,2020-01-06,0418,1,nominal,1.0NRT,311.8,23.7,D
-17.88384,143.41089,348.6,0.51,0.41,2020-01-06,0418,1,nominal,1.0NRT,309.6,23.7,D
-17.87924,143.41492,346.5,0.51,0.41,2020-01-06,0418,1,nominal,1.0NRT,311.3,45.5,D
-17.88009,143.41016,338.8,0.51,0.41,2020-01-06,0418,1,low,1.0NRT,308.9,8.4,D
-17.87633,143.40945,341.2,0.51,0.41,2020-01-06,0418,1,nominal,1.0NRT,310.8,8.4,D
-17.87257,143.40877,345.6,0.51,0.41,2020-01-06,0418,1,nominal,1.0NRT,309.6,6,D
-17.87963,143.41138,345.5,0.51,0.41,2020-01-06,0418,1,nominal,1.0NRT,311.8,19.8,D
-17.87505,143.41544,338.6,0.51,0.41,2020-01-06,0418,1,low,1.0NRT,309.4,35.4,D
-17.87668,143.40591,342.5,0.51,0.41,2020-01-06,0418,1,nominal,1.0NRT,308.8,19.8,D
-17.87211,143.40997,349.6,0.51,0.41,2020-01-06,0418,1,nominal,1.0NRT,309.7,5.4,D
-17.63638,144.71005,345.8,0.4,0.44,2020-01-06,0418,1,nominal,1.0NRT,315,7.6,D
-17.63163,144.7131,367,0.4,0.44,2020-01-06,0418,1,high,1.0NRT,313.1,21.7,D
-17.63231,144.7093,344.2,0.4,0.44,2020-01-06,0418,1,nominal,1.0NRT,311.2,7.6,D
-17.8582,143.37808,353.3,0.5,0.41,2020-01-06,0418,1,nominal,1.0NRT,309.2,11.3,D
-17.85901,143.37338,340.6,0.5,0.41,2020-01-06,0418,1,nominal,1.0NRT,306.9,11.3,D
-17.85363,143.38213,348.2,0.5,0.41,2020-01-06,0418,1,nominal,1.0NRT,308.1,13.4,D
-17.85444,143.3774,344.9,0.5,0.41,2020-01-06,0418,1,nominal,1.0NRT,307.9,11.5,D
-17.84987,143.38144,348.2,0.5,0.41,2020-01-06,0418,1,nominal,1.0NRT,308.4,13.4,D
-17.84611,143.38075,342.7,0.5,0.41,2020-01-06,0418,1,nominal,1.0NRT,305.9,9.1,D
-17.84693,143.37602,346.1,0.5,0.41,2020-01-06,0418,1,nominal,1.0NRT,305.2,15.2,D
-17.67735,143.91133,342,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,311.8,8.4,D
-17.67161,143.92085,354.2,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,314.8,13.2,D
-17.67253,143.91576,343.6,0.54,0.42,2020-01-06,0418,1,low,1.0NRT,315.4,13.2,D
-17.67346,143.91064,352.1,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,316,8.4,D
-17.67439,143.90552,342.2,0.54,0.42,2020-01-06,0418,1,low,1.0NRT,313.9,8.4,D
-17.66123,143.95592,347.4,0.55,0.42,2020-01-06,0418,1,nominal,1.0NRT,314,16.6,D
-17.66217,143.95078,354.3,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,316.1,11.8,D
-17.66681,143.92522,338.3,0.54,0.42,2020-01-06,0418,1,low,1.0NRT,309.9,8.2,D
-17.67051,143.90482,341.8,0.54,0.42,2020-01-06,0418,1,low,1.0NRT,312.9,8.4,D
-17.67552,143.91859,343.4,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,313.2,11.8,D
-17.67641,143.91345,348.8,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,313.8,8.7,D
-17.67731,143.90829,345.8,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,312.1,8.7,D
-17.67075,143.92297,349.8,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,313.2,11.8,D
-17.67343,143.90761,344.1,0.54,0.42,2020-01-06,0418,1,low,1.0NRT,315,8.7,D
-17.6615,143.95297,354.1,0.55,0.42,2020-01-06,0418,1,nominal,1.0NRT,315.8,17.1,D
-17.6624,143.94781,355.1,0.55,0.42,2020-01-06,0418,1,nominal,1.0NRT,313.9,17.1,D
-17.66687,143.92223,341,0.54,0.42,2020-01-06,0418,1,low,1.0NRT,311.4,17.9,D
-17.67044,143.90176,342.5,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,310.3,10.3,D
-17.65671,143.95738,344,0.55,0.42,2020-01-06,0418,1,nominal,1.0NRT,304.3,12.7,D
-17.65941,143.94193,346.5,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,302.4,11.1,D
-17.6621,143.92656,344.1,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,307.1,9.1,D
-17.65463,143.94632,347.5,0.55,0.42,2020-01-06,0418,1,nominal,1.0NRT,315.9,11.9,D
-17.65074,143.94559,349.2,0.55,0.42,2020-01-06,0418,1,nominal,1.0NRT,314.2,11.9,D
-17.65164,143.94044,349.4,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,310.5,14.7,D
-17.63611,143.86931,341.6,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,307.4,7.1,D
-17.63224,143.86858,342.3,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,308.5,7.1,D
-17.60886,143.9325,343.3,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,308.5,9.6,D
-17.62152,143.86136,337.2,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,307.6,8.3,D
-17.61676,143.86563,367,0.54,0.42,2020-01-06,0418,1,high,1.0NRT,311.3,22.2,D
-17.61587,143.87064,348.4,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,308.2,22.2,D
-17.61199,143.8699,342.2,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,305.6,6.9,D
-17.61289,143.86487,335.4,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,306.1,6.9,D
-17.59809,143.92528,345.9,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,309,8.6,D
-17.59122,143.91878,339.2,0.54,0.42,2020-01-06,0418,1,low,1.0NRT,310.4,10.7,D
-17.53531,144.13882,345.4,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,314.7,14.9,D
-17.52146,144.12538,343.5,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,312.3,13.7,D
-17.52278,144.12326,353.1,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,314.1,15.2,D
-17.52328,143.36009,355.7,0.51,0.41,2020-01-06,0418,1,nominal,1.0NRT,313.4,28.6,D
-17.40574,143.96346,338.6,0.55,0.43,2020-01-06,0418,1,low,1.0NRT,309.7,7.9,D
-17.29894,144.13557,339.6,0.57,0.43,2020-01-06,0418,1,low,1.0NRT,311.3,10.6,D
-17.29498,144.13483,340.1,0.57,0.43,2020-01-06,0418,1,low,1.0NRT,312.2,8.3,D
-17.2901,144.13937,341.3,0.57,0.43,2020-01-06,0418,1,low,1.0NRT,313,8.3,D
-17.11441,144.95367,336.9,0.42,0.46,2020-01-06,0418,1,low,1.0NRT,307.8,5,D
-17.10952,144.95682,340.5,0.42,0.46,2020-01-06,0418,1,nominal,1.0NRT,308.3,6,D
-17.11026,144.9528,349.9,0.42,0.46,2020-01-06,0418,1,nominal,1.0NRT,308.4,5,D
-17.26324,143.62679,344.7,0.53,0.42,2020-01-06,0418,1,nominal,1.0NRT,309.7,8.6,D
-17.08094,144.60947,354.7,0.4,0.45,2020-01-06,0418,1,nominal,1.0NRT,307.8,19,D
-17.12752,144.16547,349.1,0.57,0.43,2020-01-06,0418,1,nominal,1.0NRT,313.2,14,D
-17.12848,144.1601,351.4,0.57,0.43,2020-01-06,0418,1,nominal,1.0NRT,314.2,14,D
-17.12945,144.15472,346.2,0.57,0.43,2020-01-06,0418,1,nominal,1.0NRT,312.3,22.1,D
-17.13235,144.1386,348,0.57,0.43,2020-01-06,0418,1,nominal,1.0NRT,312,35.8,D
-17.12258,144.17009,348,0.57,0.43,2020-01-06,0418,1,nominal,1.0NRT,313,23.4,D
-17.12452,144.15933,343.4,0.57,0.43,2020-01-06,0418,1,nominal,1.0NRT,312.7,23.6,D
-17.14606,143.99409,340.3,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,307.6,8.7,D
-17.00836,144.61325,344.8,0.41,0.45,2020-01-06,0418,1,nominal,1.0NRT,307.9,11.1,D
-17.00499,144.6086,337.1,0.41,0.45,2020-01-06,0418,1,nominal,1.0NRT,306.5,3.9,D
-17.0779,144.16714,342.3,0.57,0.43,2020-01-06,0418,1,low,1.0NRT,312.3,21.1,D
-17.00937,144.61354,343.8,0.41,0.45,2020-01-06,0418,1,nominal,1.0NRT,305.3,8.5,D
-17.00596,144.60889,346,0.41,0.45,2020-01-06,0418,1,nominal,1.0NRT,305.8,2.9,D
-17.07625,144.16466,349.3,0.57,0.43,2020-01-06,0418,1,nominal,1.0NRT,311.6,22.1,D
-17.06829,144.16316,344.3,0.57,0.43,2020-01-06,0418,1,nominal,1.0NRT,307.7,12.1,D
-17.09078,144.0356,342.5,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,310.3,12.1,D
-17.05452,144.05611,342.2,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,308.6,10.7,D
-17.05057,144.05536,345.4,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,307.7,11.2,D
-17.05212,144.00099,340.4,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,305.3,6.2,D
-17.01978,144.02222,343.2,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,309.9,13.1,D
-17.02454,143.99585,350.8,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,308.1,9.6,D
-17.02549,143.9906,337.6,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,306.7,9.6,D
-17.00315,144.04642,341.7,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,307.4,12.5,D
-17.01272,143.99367,349.2,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,306.1,21,D
-16.9992,144.04568,340.9,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,308.4,12.5,D
-16.99709,144.01239,350.4,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,308.3,8.5,D
-16.99804,144.00716,349.2,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,308.9,8.5,D
-16.99994,143.99673,349.2,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,306.7,13.7,D
-17.01431,143.99115,367,0.56,0.43,2020-01-06,0418,1,high,1.0NRT,305.8,18,D
-17.00417,144.04936,339.7,0.57,0.43,2020-01-06,0418,1,nominal,1.0NRT,309.3,7.7,D
-17.00115,144.04324,344.8,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,308.1,20.2,D
-16.99789,144.01521,341.3,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,305.1,5.7,D
-16.99882,144.00993,341.4,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,308.8,5.7,D
-17.00156,143.99425,349,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,305.3,11.9,D
-16.99487,144.00917,346.9,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,307.8,5.7,D
-16.99579,144.00394,353.3,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,307.7,22.1,D
-17.00348,143.91376,339.1,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,308.7,3.4,D
-16.99956,143.91299,337.7,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,307.6,3.8,D
-17.00987,143.80823,339.6,0.55,0.42,2020-01-06,0418,1,nominal,1.0NRT,307.7,5,D
-16.97191,143.97774,341.2,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,304.3,9.4,D
-16.96797,143.97701,341.2,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,305.8,9.4,D
-16.98454,143.88336,334.3,0.55,0.43,2020-01-06,0418,1,low,1.0NRT,306.4,9.7,D
-16.96403,143.97624,336.7,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,305.3,7.4,D
-16.96589,143.96581,338.9,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,304.3,3.8,D
-16.94921,143.96806,337.6,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,307.4,5.5,D
-16.94528,143.96732,347.4,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,307.5,5.5,D
-16.94134,143.9666,344.3,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,304.8,9.8,D
-16.86289,144.19633,347,0.39,0.44,2020-01-06,0418,1,nominal,1.0NRT,309.9,13.5,D
-16.86146,144.19583,347.1,0.39,0.44,2020-01-06,0418,1,nominal,1.0NRT,309.2,12.7,D
-16.88814,143.92741,341.6,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,310,8.3,D
-16.88421,143.92668,342,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,308.6,8.3,D
-16.88028,143.9259,348,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,306.7,8.5,D
-16.87634,143.92517,340.9,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,305.7,8.5,D
-16.65757,145.11913,346.3,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,307.2,9,D
-16.6583,145.11513,341.8,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,310.5,24.6,D
-16.87149,143.92967,340.8,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,306.9,9.5,D
-16.87242,143.92442,340.1,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,304.1,9.5,D
-16.65407,145.11423,367,0.44,0.46,2020-01-06,0418,1,high,1.0NRT,310.1,24.6,D
-16.65258,145.12236,346.8,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,307.1,9,D
-16.65333,145.11826,341.3,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,307.6,9,D
-16.65481,145.11021,355.8,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,312.2,24.6,D
-16.65554,145.1062,347.1,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,313.8,51.3,D
-16.86756,143.92891,342.5,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,306.1,9.5,D
-16.65056,145.10944,367,0.44,0.46,2020-01-06,0418,1,high,1.0NRT,311.4,25.8,D
-16.65129,145.10542,367,0.44,0.46,2020-01-06,0418,1,high,1.0NRT,329.9,64.6,D
-16.64831,145.12164,336.3,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,304.4,11.4,D
-16.64907,145.11754,352.6,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,311.5,11.4,D
-16.64982,145.11346,356,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,310.2,25.8,D
-16.65203,145.10141,338.5,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,303.1,64.6,D
-16.6463,145.10867,331.6,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,298.9,25.8,D
-16.64703,145.10468,355.5,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,298.4,64.6,D
-16.8597,143.9274,339.6,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,304.1,13.7,D
-16.85276,143.92068,343.2,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,307.4,14.8,D
-16.84976,143.91475,347.1,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,308.5,12,D
-16.59839,145.10608,339.5,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,303.4,5.6,D
-16.59182,145.11765,337.7,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,306.1,8.3,D
-16.59336,145.10945,338.6,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,303.8,6.4,D
-16.58756,145.11684,342.8,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,306.1,6.5,D
-16.58834,145.11273,343.2,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,306.3,3.2,D
-16.5931,145.11806,339.8,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,306.7,4.6,D
-16.58884,145.11725,336,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,305.4,4.6,D
-16.58958,145.11313,338.6,0.44,0.46,2020-01-06,0418,1,nominal,1.0NRT,306.4,10.5,D
-16.58458,145.11647,334.5,0.44,0.46,2020-01-06,0418,1,low,1.0NRT,304.6,2.2,D
-16.38222,143.78044,347,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,304.6,10.6,D
-16.37739,143.78484,341.6,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,302.4,6.5,D
-16.37829,143.77968,344.8,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,305,6.5,D
-16.37347,143.78407,338.9,0.56,0.43,2020-01-06,0418,1,nominal,1.0NRT,302.8,6.5,D
-16.05084,145.12285,338.6,0.45,0.47,2020-01-06,0418,1,nominal,1.0NRT,297.8,5,D
-16.10533,144.78349,339.8,0.43,0.46,2020-01-06,0418,1,nominal,1.0NRT,300.1,7.2,D
-16.10492,144.78403,343.1,0.43,0.46,2020-01-06,0418,1,nominal,1.0NRT,301,5.3,D
-16.07054,144.80602,335.4,0.43,0.46,2020-01-06,0418,1,nominal,1.0NRT,303.7,3.3,D
-16.0656,144.80933,338.3,0.43,0.46,2020-01-06,0418,1,nominal,1.0NRT,300.6,3.3,D
-16.06633,144.80528,333.6,0.43,0.46,2020-01-06,0418,1,nominal,1.0NRT,302.9,3.3,D
-16.6374,141.49278,339,0.43,0.38,2020-01-06,0418,1,nominal,1.0NRT,300.9,6.3,D
-16.63806,141.48877,348.6,0.43,0.38,2020-01-06,0418,1,nominal,1.0NRT,302.6,12,D
-16.63457,141.48814,350.2,0.43,0.38,2020-01-06,0418,1,nominal,1.0NRT,301.1,7.5,D
-16.05715,144.80788,331.3,0.43,0.46,2020-01-06,0418,1,low,1.0NRT,301.4,6.8,D
-16.63108,141.48753,339.3,0.43,0.38,2020-01-06,0418,1,nominal,1.0NRT,301.9,7.5,D
-16.62345,141.49033,347,0.43,0.38,2020-01-06,0418,1,nominal,1.0NRT,302.8,8.8,D
-16.57424,141.52718,337.2,0.43,0.38,2020-01-06,0418,1,nominal,1.0NRT,297.3,2.3,D
-16.3336,142.17009,339.4,0.46,0.39,2020-01-06,0418,1,nominal,1.0NRT,299.1,9.4,D
-16.06662,143.64867,343.4,0.55,0.43,2020-01-06,0418,1,nominal,1.0NRT,303.5,7.5,D
-16.06752,143.64351,336.2,0.55,0.43,2020-01-06,0418,1,nominal,1.0NRT,302.5,7.5,D
-16.0627,143.64795,337.2,0.55,0.43,2020-01-06,0418,1,nominal,1.0NRT,300.7,7.5,D
-16.31054,142.19702,339.9,0.46,0.39,2020-01-06,0418,1,nominal,1.0NRT,300.4,4.6,D
-16.3026,142.20004,343,0.46,0.39,2020-01-06,0418,1,nominal,1.0NRT,297.4,13.7,D
-16.29899,142.19939,342.8,0.46,0.39,2020-01-06,0418,1,nominal,1.0NRT,300.6,6.9,D
-16.29972,142.19507,340.5,0.46,0.39,2020-01-06,0418,1,nominal,1.0NRT,299.7,6.9,D
-16.27588,142.20416,346.7,0.46,0.39,2020-01-06,0418,1,nominal,1.0NRT,299.4,12.1,D
-16.26143,142.20157,339,0.46,0.39,2020-01-06,0418,1,nominal,1.0NRT,294.7,7.4,D
-15.957,143.44675,351.9,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,299.1,18.6,D
-15.95789,143.44171,333.1,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,296,10.5,D
-15.93585,143.45319,331,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,294.4,3.2,D
-15.93198,143.45242,337,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,296.2,3.2,D
-15.93287,143.44737,349.8,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,298.9,11.8,D
-15.93077,143.4366,335.5,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,293.7,2.8,D
-15.69391,144.72362,336.7,0.43,0.46,2020-01-06,0418,1,nominal,1.0NRT,303,6,D
-15.69463,144.71968,342.2,0.43,0.46,2020-01-06,0418,1,nominal,1.0NRT,302.7,6,D
-15.92538,143.39938,336.6,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,297.5,4.7,D
-15.92559,143.3918,335.4,0.54,0.42,2020-01-06,0418,1,nominal,1.0NRT,297.2,5.7,D
-16.17168,141.48254,340.3,0.43,0.38,2020-01-06,0418,1,nominal,1.0NRT,300.4,5.7,D
